"id","rating","review"
97921,5,"Love love love it! Files very finely leaving a smooth finish."
373874,2,"It does not do much which is unusual for this brand."
140637,5,"This stuff smell amazing!"
406619,5,"I'm a tad OCD when it comes to my hair; so while enduring my first Chicago winter, I found that my hair was the most brittle and dry its been in my entire life.  So I conducted a thorough search on shampoos, conditioners, treatments for dry hair (focusing on products for relaxed African-American hair).  I came across the Awapuhi line and used it for the first time today.  OMG! I could tell during the first wash that there is a considerable difference between shampoos containing harsh sulfates and those containing alternatives. My hair didn't fell stripped after the wash--just (for lack of a better word) nourished... like it'd be thirsty for so long.  I followed it up with the keratin rinse conditioner and styling oil.  This line feels and smells great; I'm in love!"
488704,5,"A little bit after every shampoo and it works great!"
148158,5,"I love this curling iron.  It gets super hot super quickly.  The only criticism I would have is the ""power light"" is on the opposite side of the on and off switch and has caused me to leave it on for days at a time.  My other curling iron had a auto shut off option AND the light was next to the switch."
473241,5,"Very happy, I see the results"
505377,5,"Very nice!"
132650,4,"It was good....looks great"
508202,5,"love it"
297199,5,"I love the elegance of Baxter of California products, this product is perfect for my thin hair and the awesome part is, is that the next day if you don't wash your hair you can restyle your hair. The price is a little high for a pomade thats only 2oz but its worth every penny !"
46999,3,"Nothing special about this hair dryer"
439593,1,"I question if this is an authentic product. Doesn't smell the same plus it bubbles a lot more than the bottle I have from a salon."
135643,5,"I has gotten pretty expensive but it seems to last longer than other similar products and it is a great product."
77288,5,"The best, the smell isn't as bad as Ive read. It smells medicated and it really has helped my scalp heal. I have used it 2 times so far which says a lot. African American, damaged chemical treated hair with psoriasis."
545704,2,"Not what I expected. More hair spray like than a textexturizer. Also it look almost three weeks to get to my door. Disappointing."
106949,5,"One of my favorite products! I have been using it on my daughter since she was born!"
551671,3,"This gel like facial product is supposed to lighten dark spots and I used it nightly as a moisturizer and it did help with brightening and cell renewal but it wasn't worth the $48 price tag for the minor impact on my skin as it didn't make the spots go away completely and my skin was pretty much the same as before. There are other brands I like better like Estee Lauder that are at a similar price point."
132745,5,"My husband loves this stuff! Great for filling in thinning hair."
540359,5,"Ive been having terrible atopic skin and my skin was peeling off my face. Steroid cream, lotion and nothing from dermatologist worked.... I just happened to find this cream on Amazon and in the first application my dried skin was gone! Its like a magic!!! Recommend this 100%!"
407345,5,"I love this product.

Some background: I have very dark hair and very light skin, to the point that you can often see the hair under my skin. Shaving has always been a problem for me, leaving horrible razor burn that was so severe it bled for hours. I had basically given up on wearing shorts or short skirts. This product makes it possible for me to dress like a normal person. If you're already at the ""normal person"" stage and you're looking for a way to be even better, this will likely be a disappointment. However, if you're like me, and have always have difficulty with razor burn and sensitive skin, you know just how valuable being ""normal"" can be.

What it WILL NOT do:
-Remove any and all hair as soon as you use it
-Remove faint (light-colored) or light (not dense) hair
-Eliminate 100% of hair

What it WILL do:
-Drastically reduce both the amount of hair AND the coarseness of hair, making it possible to shave like a normal person or even skip shaving for a day or two.
-Greatly eases and expedites the shaving process
-Reduce the appearance of hair UNDER the skin by shrinking the follicle itself, thereby minimizing ""shadow""

Bottom line:
-If your hair is a serious problem, this is your solution. It will bring you up to the ""normal"" level.
-If your hair is merely a nuisance, move along. This it not the product you're looking for.

I am very, very glad to have this. It's made my daily routine so much better, and my legs look better than ever. It doesn't hurt at all, even on the high settings, and it's very easy to use. It is a bit pricey, but considering how many pulses you get, it's well worth the money. I've only done four treatments and am already very impressed with the results - I don't yet know if they'll be permanent, but it has made a significant difference so far. An excellent investment, and one that I've already recommended to friends!"
